Temperature (C),Apparent Temperature (C),Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Cloud Cover,Pressure (millibars),Humidity
12.71111111,12.71111111,3.2522,169,15.8263,0,1020.11,0.89
12.12777778,12.12777778,3.1717,148,14.9086,0,1020.12,0.89
11.81111111,11.81111111,4.991,68,14.9569,0,1018.38,0.84
12.01666667,12.01666667,6.2629,169,14.9086,0,1019.91,0.8
12.04444444,12.04444444,6.4239,187,14.812,0,1020.03,0.8
10.62777778,10.62777778,9.7083,151,14.0875,0,1020.39,0.86
9.911111111,8.688888889,9.1448,141,6.118,0,1020.6,0.99
12.55555556,12.55555556,7.7441,169,9.9015,0,1020.81,0.9
15.00555556,15.00555556,8.7584,154,9.9015,0,1021.01,0.78
17.33888889,17.33888889,12.1877,150,9.982,0,1020.94,0.74
19.1,19.1,12.6224,150,9.982,0,1020.66,0.67
21.26111111,21.26111111,9.9176,147,10.3523,0,1020.53,0.57
22.41111111,22.41111111,11.4471,168,11.2056,0,1020.16,0.54
22.93888889,22.93888889,8.5491,155,11.2056,0,1019.95,0.5
23.92777778,23.92777778,11.3022,153,11.3988,0,1019.43,0.47
23.96111111,23.96111111,8.3076,142,9.982,0,1018.97,0.47
23.96111111,23.96111111,8.5813,150,9.982,0,1018.28,0.38
23.11111111,23.11111111,10.7065,145,10.3523,0,1017.97,0.42
22.82222222,22.82222222,12.4936,178,9.982,0,1017.68,0.44
21.11111111,21.11111111,5.2164,137,9.982,0,1017.89,0.47
18.18888889,18.18888889,4.8622,95,10.3523,0,1017.96,0.58
16.01666667,16.01666667,4.6046,50,9.982,0,1018.31,0.72
15.46666667,15.46666667,6.44,80,15.8263,0,1018.6,0.72
14.60555556,14.60555556,6.7459,83,14.9569,0,1018.65,0.76
13.31111111,13.31111111,3.542,73,15.8263,0,1018.44,0.82
12.73333333,12.73333333,3.0751,70,15.8263,0,1018.23,0.83
13.78888889,13.78888889,6.0858,50,14.9569,0,1014.58,0.77
10.57777778,10.57777778,6.44,190,15.8263,0,1018.11,0.88
10.48333333,10.48333333,3.22,340,15.4721,0,1017.73,0.92
10.28888889,10.28888889,3.7513,48,14.8764,0,1017.7,0.91
9.972222222,9.972222222,1.5617,106,10.9802,0,1017.62,0.92
13.63888889,13.63888889,2.7048,193,9.8049,0,1017.54,0.9
16.73888889,16.73888889,7.245,147,10.3523,0,1017.7,0.74
18.83888889,18.83888889,3.4132,94,9.982,0,1017.78,0.65
21.16111111,21.16111111,4.6046,178,9.982,0,1017.3,0.59
22.58888889,22.58888889,4.4275,117,10.4006,0,1017.19,0.53
22.89444444,22.89444444,7.6636,53,11.27,0,1016.68,0.48
24.00555556,24.00555556,9.66,82,11.2056,0,1016.08,0.47
24.00555556,24.00555556,8.0017,70,11.3988,0,1015.62,0.35
23.97777778,23.97777778,9.2897,136,11.2056,0,1014.86,0.44
25.04444444,25.04444444,3.5903,185,11.2056,0,1013.97,0.32
24.07777778,24.07777778,4.9588,101,10.3523,0,1013.39,0.35
22.38333333,22.38333333,9.4829,102,9.982,0,1013.18,0.45
21.20555556,21.20555556,3.6869,101,9.982,0,1013.21,0.52
18.26111111,18.26111111,6.2146,28,10.3523,0,1013.75,0.62
17.2,17.2,14.49,30,9.982,0,1014.13,0.67
15.99444444,15.99444444,3.1073,54,9.982,0,1014.13,0.75
15.96111111,15.96111111,12.2843,23,11.9301,0,1014.06,0.79
15.44444444,15.44444444,13.846,31,15.8263,0,1013.92,0.72
14.37222222,14.37222222,10.9963,52,15.8263,0,1013.82,0.75
13.60555556,13.60555556,9.982,53,12.0428,0,1012.67,0.9
12.82222222,12.82222222,6.2468,48,15.8263,0,1013.04,0.82
12.75,12.75,3.3488,72,15.8263,0,1013.03,0.83
11.41666667,11.41666667,6.2307,38,15.2628,0,1012.98,0.92
12.33333333,12.33333333,2.4633,139,9.982,0,1012.83,0.86
14.90555556,14.90555556,10.2879,160,9.982,0,1013.03,0.78
15.89444444,15.89444444,10.2879,154,9.982,0,1013.13,0.74
17.22777778,17.22777778,12.0589,147,9.982,0,1013.13,0.72
17.82777778,17.82777778,7.4704,166,9.982,0,1013.1,0.73
17.91666667,17.91666667,10.0947,158,9.982,0,1013.17,0.72
19.05555556,19.05555556,9.0965,128,9.982,0,1013,0.67
20.14444444,20.14444444,7.5187,177,9.982,0,1012.69,0.67
20.26111111,20.26111111,3.8962,166,9.982,0,1012.54,0.62
21.20555556,21.20555556,4.6368,170,9.982,0,1011.87,0.62
21.25555556,21.25555556,4.8944,164,9.982,0,1011.19,0.67
20.23333333,20.23333333,7.2128,161,9.982,0,1011.17,0.66
19.07777778,19.07777778,7.6475,153,9.982,0,1011.08,0.71
17.94444444,17.94444444,10.5777,142,9.982,0,1011.28,0.77
15.49444444,15.49444444,20.608,151,11.0285,0,1012.08,0.82
14.14444444,14.14444444,8.4364,146,9.9015,0,1012.64,0.89
14.53888889,14.53888889,11.0768,103,11.8979,0,1012.79,0.86
14.13888889,14.13888889,3.6708,142,11.6886,0,1012.79,0.86
13.4,13.4,3.5098,116,11.9784,0,1012.56,0.9
13.42777778,13.42777778,3.3488,71,11.9784,0,1012.8,0.9
11.58888889,11.58888889,5.474,139,14.9569,0,1009.9,0.74
14.42222222,14.42222222,10.7709,63,14.9086,0,1011.91,0.83
13.91666667,13.91666667,10.6904,72,14.812,0,1011.72,0.86
13.4,13.4,10.3201,82,14.0875,0,1011.51,0.9
13.86666667,13.86666667,7.9373,106,9.9015,0,1011.51,0.9
14.90555556,14.90555556,11.27,108,9.7566,0,1011.6,0.84
15.93333333,15.93333333,10.6743,132,9.4346,0,1011.59,0.74
17.12777778,17.12777778,19.8996,138,9.9015,0,1011.41,0.65
18.75,18.75,19.4166,157,9.9015,0,1011.2,0.58
18.96111111,18.96111111,17.0499,147,9.982,0,1011.25,0.6
19.99444444,19.99444444,16.8728,136,10.0464,0,1010.98,0.54
21.11111111,21.11111111,17.3397,129,10.0464,0,1010.48,0.5
21.09444444,21.09444444,21.9604,140,10.4006,0,1010.24,0.46
21.17777778,21.17777778,19.8191,157,10.0464,0,1009.55,0.43
21.22777778,21.22777778,16.4703,156,11.27,0,1009.04,0.41
20.1,20.1,13.7977,137,11.4471,0,1008.55,0.45
19.02777778,19.02777778,9.7888,147,11.27,0,1008.17,0.51
17.85,17.85,14.0553,121,11.2056,0,1008.46,0.59
16.26111111,16.26111111,11.2861,122,9.9015,0,1008.94,0.66
14.98333333,14.98333333,13.9426,129,11.27,0,1009.55,0.72
14.46666667,14.46666667,11.0285,139,14.812,0,1009.57,0.65
13.94444444,13.94444444,10.8031,150,14.9569,0,1009.53,0.6
12.31666667,12.31666667,11.1734,139,15.8263,0,1009.56,0.65
11.76111111,11.76111111,10.8997,159,15.8263,0,1009.47,0.66
10.82777778,10.82777778,13.1859,142,14.9569,0,1011.18,0.62
10.13888889,10.13888889,10.948,141,15.8263,0,1009.25,0.73
10.62777778,10.62777778,11.109,160,14.9086,0,1008.87,0.71
10.60555556,10.60555556,13.524,157,14.9569,0,1008.82,0.69
10.07222222,10.07222222,15.5848,139,9.982,0,1008.84,0.71
11.16111111,11.16111111,21.5257,149,9.982,0,1009.07,0.71
12.88888889,12.88888889,22.9586,150,10.3523,0,1009.23,0.67
15.05,15.05,26.4845,149,11.2056,0,1009.25,0.6
15.16111111,15.16111111,26.726,149,9.982,0,1009.44,0.59
16.27222222,16.27222222,23.3611,149,10.3523,0,1009.76,0.56
17.8,17.8,28.0623,148,9.982,0,1009.34,0.46
17.93888889,17.93888889,27.9013,158,9.982,0,1009.14,0.46
18.85555556,18.85555556,25.7439,155,10.3523,0,1009.01,0.41
17.98888889,17.98888889,26.3557,158,9.982,0,1008.83,0.43
17.96111111,17.96111111,25.0516,129,9.982,0,1008.43,0.51
17.36111111,17.36111111,25.5668,141,10.3523,0,1008.7,0.47
16.25,16.25,23.3289,148,9.982,0,1009.03,0.52
14.12222222,14.12222222,20.0284,158,9.982,0,1009.42,0.47
12.95,12.95,14.9569,157,10.3523,0,1010.18,0.55
12.24444444,12.24444444,22.9425,160,9.982,0,1010.85,0.52
11.68888889,11.68888889,19.6581,159,15.8263,0,1011.08,0.57
11.15555556,11.15555556,20.7368,157,14.9569,0,1011.22,0.59
9.216666667,8.627777778,5.8443,189,14.6349,0,1014.24,0.9
8.683333333,8.2,5.2486,246,11.6725,0,1014.73,0.9
9.188888889,7.3,12.3165,328,14.9569,0,1013.46,0.77
8.594444444,7.788888889,6.2951,80,11.6725,0,1014.81,0.93
7.505555556,7.505555556,1.8515,149,9.6761,0,1014.35,0.93
6.216666667,4.194444444,9.6761,302,9.6922,0,1014.42,0.95
5.855555556,5.855555556,0.4347,53,0.4669,0,1014.35,0.93
5.933333333,5.933333333,0.1449,230,5.8443,0,1014.55,1
10.40555556,10.40555556,0.7245,18,5.3935,0,1014.91,1
12.54444444,12.54444444,7.2611,159,9.5312,0,1014.44,0.78
13.86111111,13.86111111,3.8801,245,11.1251,0,1014.52,0.77
15.97777778,15.97777778,4.669,291,11.3988,0,1014.75,0.63
17.26666667,17.26666667,5.474,312,11.27,0,1014.41,0.57
17.84444444,17.84444444,2.6726,211,11.27,0,1014.02,0.5
16.42777778,16.42777778,3.9928,296,10.8997,0,1013.55,0.54
17.77777778,17.77777778,1.6744,264,11.27,0,1013.02,0.46
17.84444444,17.84444444,4.4275,41,11.27,0,1011.95,0.45
17.3,17.3,5.6672,12,11.3988,0,1012.11,0.5
15.18333333,15.18333333,12.7351,70,11.2056,0,1012.13,0.65
13.00555556,13.00555556,3.7191,62,15.8263,0,1012.52,0.7
12.69444444,12.69444444,7.9373,307,9.982,0,1013.08,0.74
12.19444444,12.19444444,9.7083,339,9.982,0,1013.35,0.72
12.08333333,12.08333333,16.9855,348,15.8263,0,1013.19,0.71
10.61666667,10.61666667,10.8514,311,14.9569,0,1013.54,0.74
11.6,11.6,16.9855,150,15.8263,0,1011.68,0.57
11.02222222,11.02222222,16.9211,140,15.8263,0,1011.79,0.6
11.88888889,11.88888889,15.939,150,14.9569,0,1013.76,0.6
10.41666667,10.41666667,16.6474,139,15.8263,0,1011.39,0.64
10.3,10.3,13.3952,138,15.8263,0,1011.42,0.67
9.483333333,7.5,13.3791,119,14.9569,0,1011.65,0.72
9.772222222,7.933333333,12.8317,117,9.982,0,1011.83,0.68
10.93333333,10.93333333,11.1412,98,9.982,0,1012.42,0.67
11.65555556,11.65555556,7.1806,90,15.3111,0,1012.96,0.66
13.93888889,13.93888889,21.5579,128,9.982,0,1012.97,0.55
15.02777778,15.02777778,17.3075,129,9.982,0,1013.36,0.54
16.03888889,16.03888889,24.5203,132,11.4471,0,1013.41,0.47
15.22777778,15.22777778,20.3665,147,11.2056,0,1013.34,0.51
16.20555556,16.20555556,14.4417,129,11.2056,0,1013.62,0.44
17.3,17.3,18.0159,124,11.3988,0,1013.28,0.43
17.77777778,17.77777778,15.8263,158,11.2056,0,1012.98,0.43
17.8,17.8,17.2431,148,11.2056,0,1012.5,0.38
17.26111111,17.26111111,16.8728,150,11.3988,0,1012.61,0.39
17.2,17.2,15.3111,158,11.2056,0,1012.88,0.38
15.02222222,15.02222222,20.9139,168,9.982,0,1012.98,0.45
13.92777778,13.92777778,13.3469,166,10.3523,0,1013.73,0.47
12.36666667,12.36666667,9.4346,159,9.982,0,1014.17,0.57
12.29444444,12.29444444,6.7781,152,15.8263,0,1014.46,0.59
12.78888889,12.78888889,14.4095,160,15.3111,0,1014.45,0.56
9.533333333,8.677777778,7.084,310,15.8263,0,1013.49,0.76
9.972222222,7.966666667,14.4256,310,15.8263,0,1013.41,0.71
4.911111111,4.911111111,1.0143,140,3.4454,0,1015.4,0.91
7.916666667,5.855555556,11.6725,320,15.8263,0,1013.19,0.78
7.383333333,4.755555556,14.6188,319,15.8263,0,1012.8,0.82
7.972222222,5.894444444,11.8496,309,14.8764,0,1013.1,0.82
8.816666667,6.538888889,14.49,320,10.948,0,1013.14,0.84
8.794444444,5.555555556,23.3289,320,10.948,0,1013.64,0.84
7.888888889,4.088888889,26.8387,330,11.2056,0,1014.12,0.89
7.8,4.333333333,22.7815,329,7.9695,0,1014.48,0.96
7.822222222,5.35,14.2163,328,6.118,0,1014.97,0.95
7.944444444,6.233333333,9.7727,299,10.0625,0,1015.66,0.95
8.077777778,5.455555556,15.778,291,11.27,0,1015.89,0.94
10.22777778,10.22777778,11.3183,291,11.27,0,1015.69,0.81
11.36111111,11.36111111,4.2021,292,11.0768,0,1015.59,0.74
12.45,12.45,1.3041,173,11.27,0,1015.24,0.7
12.91666667,12.91666667,3.6869,129,11.2056,0,1014.77,0.67
12.55,12.55,6.4078,211,11.3988,0,1014.73,0.62
12.38333333,12.38333333,9.8049,176,11.2056,0,1014.49,0.69
10.22777778,10.22777778,8.4042,164,11.2056,0,1014.7,0.75
9.227777778,7.811111111,9.5151,152,9.982,0,1015.38,0.78
7.827777778,6.622222222,7.3738,152,9.982,0,1015.81,0.87
6.677777778,5.727777778,5.796,155,15.8263,0,1015.89,0.91
6.122222222,4.938888889,6.279,156,14.168,0,1015.9,0.91
5.327777778,4.15,5.8926,157,8.1305,0,1015.92,0.95
4.355555556,1.705555556,10.9158,190,3.3649,0,1015.89,0.95
9.272222222,9.272222222,3.6386,194,15.0052,0,1007.55,0.89
4.261111111,2.866666667,6.0697,171,4.7495,0,1015.21,0.92
3.216666667,1.666666667,6.0697,178,5.2164,0,1015.18,0.92
3.905555556,2.516666667,5.8926,183,5.9248,0,1014.89,0.92
2.711111111,0.472222222,7.9695,167,0.5152,0,1014.29,0.96
3.816666667,2.644444444,5.2808,169,2.737,0,1014.35,1
6.883333333,5.105555556,9.1126,135,5.6833,0,1014,0.93
8.938888889,6.533333333,15.6814,132,11.2056,0,1013.53,0.88
11.20555556,11.20555556,20.7046,141,9.982,0,1013.05,0.79
12.85,12.85,20.1572,151,11.0285,0,1012.74,0.7
13.96111111,13.96111111,23.9729,160,11.2056,0,1011.92,0.63
14.97777778,14.97777778,23.9568,170,11.2056,0,1010.87,0.51
14.02777778,14.02777778,22.6849,150,11.3988,0,1009.99,0.57
15.02222222,15.02222222,26.7743,160,11.2056,0,1008.85,0.51
15.04444444,15.04444444,20.8817,160,9.982,0,1007.74,0.54
15.08888889,15.08888889,17.1948,151,10.3523,0,1007.07,0.5
14.95,14.95,14.1197,159,11.2056,0,1006.26,0.51
13.81666667,13.81666667,11.1251,140,11.2056,0,1005.77,0.59
12.91666667,12.91666667,11.6886,130,9.982,0,1005.19,0.64
13.83888889,13.83888889,14.2324,149,11.2056,0,1004.85,0.59
12.75555556,12.75555556,6.2629,235,15.8263,0,1005.49,0.69
12.65,12.65,18.1286,229,14.8764,0,1005.64,0.74
11.68888889,11.68888889,11.3183,211,15.7297,0,1005.45,0.8
10.62777778,10.62777778,6.5527,210,15.7297,0,1005.65,0.88
5.666666667,3.755555556,8.7262,303,9.9015,0,1012.87,0.91
10.05,10.05,6.6171,212,14.9569,0,1006.34,0.92
9.977777778,9.977777778,2.5921,168,11.9784,0,1006.47,0.93
9.777777778,9.377777778,5.4579,180,6.6976,0,1007.16,0.95
8.661111111,8.661111111,4.7334,226,10.8836,0,1007.18,0.99
7.55,4.261111111,20.3504,328,3.9767,0,1007.86,0.95
7.233333333,4.683333333,13.846,322,3.6708,0,1008.4,0.93
6.044444444,2.011111111,23.6187,319,3.7513,0,1008.86,0.92
6.094444444,2.233333333,22.0892,329,11.1251,0,1009.1,0.85
6.116666667,2.25,22.1697,331,7.1484,0,1010.06,0.82
6.066666667,2.705555556,17.7583,342,7.9051,0,1010.67,0.86
6.038888889,2.711111111,17.4524,324,10.9802,0,1011.06,0.93
6.888888889,3.205555556,22.4595,7,9.9498,0,1011.03,0.93
7.061111111,4.15,16.1161,10,7.9695,0,1011.14,0.86
6.038888889,2.344444444,20.4631,1,11.1251,0,1011.61,0.93
6.072222222,2.305555556,21.1393,0,10.4167,0,1011.86,0.93
5.044444444,1.055555556,20.6885,11,8.1949,0,1011.93,0.93
5.022222222,1.944444444,14.0231,10,8.05,0,1012.4,0.92
5.033333333,1.816666667,14.9408,6,7.3738,0,1013.23,0.93
5,2.438888889,11.1251,358,11.0446,0,1013.8,0.93
4.977777778,1.877777778,14.1197,339,8.05,0,1014.08,0.93
4.933333333,1.538888889,15.939,348,9.016,0,1013.96,0.87
4.466666667,1.277777778,13.9748,301,9.9015,0,1013.9,0.92
4.444444444,1.194444444,14.329,310,9.9015,0,1014.39,0.92
4.011111111,1.044444444,12.1555,265,13.9104,0,1016.82,0.83
4.905555556,1.844444444,13.7977,320,9.9015,0,1014.18,0.86
4.883333333,2.35,10.8836,338,9.9015,0,1014.27,0.83
4.388888889,1.277777778,13.3952,322,9.016,0,1014.14,0.89
4.838888889,1.288888889,16.8889,320,11.1251,0,1014.11,0.86
4.811111111,1.483333333,15.3433,330,9.982,0,1014.41,0.83
4.944444444,1.244444444,18.1769,337,9.982,0,1014.9,0.84
7.2,4.166666667,17.3719,0,9.982,0,1014.98,0.65
7.777777778,5.022222222,16.261,352,11.2056,0,1014.97,0.67
8.727777778,6.65,12.9122,359,11.4471,0,1015.52,0.64
8.983333333,6.055555556,20.4953,339,11.2056,0,1015.64,0.57
10,7.1,23.2162,340,11.2056,0,1015.72,0.5
10.09444444,10.09444444,19.2878,339,11.3988,0,1015.47,0.55
11.06111111,11.06111111,14.2646,337,11.2056,0,1015.24,0.46
10.13888889,10.13888889,12.558,337,11.2056,0,1015.14,0.42
11.01111111,11.01111111,9.3541,312,11.3988,0,1015.13,0.42
10.11666667,10.11666667,7.6636,335,11.2056,0,1015.39,0.49
7.916666667,7.916666667,4.4597,345,11.2056,0,1015.7,0.57
7.333333333,7.333333333,2.6243,350,11.0285,0,1016.2,0.63
5.05,5.05,3.059,275,11.2056,0,1016.83,0.75
3.933333333,2.422222222,6.2629,268,15.8263,0,1017.12,0.76
4.094444444,2.583333333,6.3434,267,14.9569,0,1017.38,0.77
3.8,2.288888889,6.2146,270,15.7297,0,1017.32,0.82
2.688888889,-0.155555556,10.2879,269,6.118,0,1017.42,0.85
5.066666667,3.938888889,5.635,181,14.9569,0,1018.24,0.81
2.6,0.961111111,6.0536,289,15.6492,0,1017.33,0.85
1.583333333,-0.161111111,5.9248,351,14.7315,0,1017.53,0.92
2.155555556,2.155555556,3.2361,271,13.6528,0,1017.7,0.9
0.955555556,0.955555556,1.5939,165,6.118,0,1017.84,0.92
0.955555556,0.955555556,4.5724,341,4.5885,0,1018.13,0.92
5.594444444,5.594444444,0.2254,236,5.8765,0,1018.47,0.82
9.822222222,7.777777778,14.49,110,9.982,0,1018.32,0.66
11.07222222,11.07222222,1.6744,30,9.982,0,1018.59,0.54
11.05555556,11.05555556,6.9391,210,11.0285,0,1018.68,0.48
12.24444444,12.24444444,7.1323,246,11.2056,0,1018.49,0.43
12.85,12.85,9.1609,216,11.2056,0,1018.38,0.41
12.88888889,12.88888889,9.5795,199,10.3523,0,1018.35,0.38
12.91666667,12.91666667,9.4829,218,9.982,0,1017.58,0.4
13.88888889,13.88888889,10.3845,224,9.982,0,1017.37,0.46
13.02222222,13.02222222,12.2038,211,10.3523,0,1017.37,0.48
12.38333333,12.38333333,12.4453,187,9.982,0,1017.24,0.49
10.20555556,10.20555556,9.8371,187,9.982,0,1017.45,0.57
9.144444444,8.088888889,7.6475,163,9.982,0,1017.83,0.62
7.827777778,6.1,9.7405,160,9.982,0,1018.17,0.68
7.733333333,6.672222222,6.7459,161,15.8263,0,1018.28,0.65
7.144444444,6.138888889,6.2146,165,14.9569,0,1018.37,0.69
6.016666667,4.783333333,6.4078,163,15.8263,0,1018.39,0.74
5.461111111,4.077777778,6.601,180,15.8263,0,1018.49,0.76
8.244444444,5.988888889,13.3791,161,14.9569,0,1015.16,0.72
3.838888889,2.194444444,6.6332,169,15.8263,0,1018.18,0.82
2.244444444,2.244444444,3.4776,142,14.9086,0,1018.29,0.91
2.022222222,0.227777778,6.2307,141,11.2539,0,1018.28,0.93
2.172222222,-0.866666667,10.7065,121,5.0393,0,1018.08,0.92
3.661111111,0.911111111,10.7226,130,6.9874,0,1018.6,0.89
6.111111111,3.638888889,11.8979,141,9.5473,0,1018.66,0.79
10.00555556,10.00555556,11.4793,142,9.982,0,1018.38,0.66
12.24444444,12.24444444,17.8066,160,9.982,0,1018.46,0.52
12.93888889,12.93888889,19.6259,150,9.982,0,1018.34,0.5
13.98333333,13.98333333,20.6241,151,9.982,0,1017.86,0.5
15.09444444,15.09444444,16.0839,150,9.982,0,1017.26,0.44
16.25,16.25,14.7798,149,15.3111,0,1016.76,0.43
17.26666667,17.26666667,16.1,159,9.982,0,1016.04,0.41
17.28888889,17.28888889,16.2288,159,9.982,0,1015.06,0.38
17.38888889,17.38888889,14.1358,167,10.3523,0,1014.68,0.37
17.28888889,17.28888889,14.49,159,9.982,0,1014.36,0.38
15.08888889,15.08888889,9.7083,158,9.982,0,1014.16,0.44
11.71111111,11.71111111,10.3845,129,9.982,0,1014.36,0.58
11.16111111,11.16111111,10.9319,130,9.982,0,1014.6,0.61
10.02777778,10.02777778,11.1734,138,15.8263,0,1014.69,0.68
10.13888889,10.13888889,13.6206,140,14.9569,0,1014.51,0.65
21.01666667,21.01666667,3.22,310,15.8263,0,1012.02,0.87
19.44444444,19.44444444,6.0375,291,15.8263,0,1012.22,0.9
20.72222222,20.72222222,9.2253,354,14.8764,0,1008.65,0.81
18.79444444,18.79444444,5.9248,272,14.812,0,1012.11,0.93
17.73333333,17.73333333,3.1234,303,14.812,0,1011.63,0.93
17.60555556,17.60555556,2.9302,338,14.0231,0,1011.84,0.95
18.73333333,18.73333333,7.8407,50,9.7566,0,1011.81,0.93
22.55555556,22.55555556,1.61,20,9.7566,0,1011.72,0.8
24.76111111,24.76111111,3.1717,41,9.9015,0,1011.86,0.7
27.17222222,28.03333333,1.7388,139,9.982,0,1011.67,0.56
28.91111111,30.13888889,2.9463,75,9.982,0,1011.27,0.55
30.95555556,31.17222222,2.7531,186,11.3988,0,1011.07,0.42
32.17222222,32.22222222,7.728,161,10.0464,0,1010.47,0.38
32.12777778,31.27222222,7.3416,249,10.0464,0,1010.07,0.32
31.98333333,31.41111111,7.1645,168,10.3523,0,1009.69,0.35
32.53888889,32.68888889,12.6224,199,11.27,0,1008.95,0.38
31.97777778,32.16111111,12.0911,190,11.27,0,1008.2,0.4
32.01111111,32.51111111,8.9194,210,10.3523,0,1007.57,0.41
30.94444444,30.75,13.4113,189,9.982,0,1007.1,0.39
28.57222222,29.15,7.9695,205,9.9015,0,1007.04,0.5
27.09444444,28.15,6.2307,55,10.2718,0,1007.03,0.59
24.69444444,24.69444444,4.4275,64,10.0464,0,1006.95,0.65
24.13888889,24.13888889,12.8478,17,15.8746,0,1007.07,0.7
23.12222222,23.12222222,11.8496,5,14.7154,0,1007.62,0.77
15.56111111,15.56111111,3.3327,263,14.9086,0,1011.53,0.92
15.49444444,15.49444444,3.3649,280,15.8263,0,1011.34,0.87
16.53888889,16.53888889,3.6225,321,14.168,0,1008.66,0.91
13.8,13.8,3.2039,291,15.7297,0,1011.04,0.9
13.31666667,13.31666667,3.1234,274,15.6492,0,1011.12,0.9
12.60555556,12.60555556,3.6064,308,13.8943,0,1010.9,0.92
12.32777778,12.32777778,3.0912,295,10.8192,0,1011.54,0.93
14.96666667,14.96666667,4.508,322,9.6761,0,1010.85,0.87
16.26111111,16.26111111,8.6135,348,9.7083,0,1010.89,0.87
16.25,16.25,9.3058,341,0.9982,0,1010.93,0.92
18.88888889,18.88888889,10.6421,340,4.5885,0,1010.64,0.89
21.35,21.35,14.0392,341,10.948,0,1010.56,0.76
21.20555556,21.20555556,13.9426,340,12.0428,0,1010.5,0.76
22.33888889,22.33888889,10.8192,348,11.27,0,1010.09,0.72
23.03333333,23.03333333,10.2074,333,15.3111,0,1009.62,0.66
23.91111111,23.91111111,9.4024,352,11.27,0,1008.8,0.62
24.97777778,24.97777778,7.6636,348,11.27,0,1008.39,0.51
23.8,23.8,9.0482,341,11.4471,0,1007.71,0.58
23.59444444,23.59444444,7.5992,358,11.27,0,1007.66,0.53
22.50555556,22.50555556,11.27,340,11.1251,0,1007.66,0.68
20.01666667,20.01666667,12.2682,329,11.4471,0,1007.6,0.78
19.91111111,19.91111111,16.1966,20,11.2056,0,1007.87,0.74
19.35555556,19.35555556,13.2664,29,14.9086,0,1008.35,0.76
17.88333333,17.88333333,12.6868,7,14.9569,0,1008.32,0.85
17.25,17.25,10.5294,338,15.8263,0,1008.16,0.89
16.62777778,16.62777778,6.3756,328,15.8263,0,1008.15,0.92
15.84444444,15.84444444,3.5259,315,14.9569,0,1009.37,0.84
17,17,2.6565,55,14.9086,0,1008.06,0.92
17.06666667,17.06666667,6.6332,289,15.8263,0,1007.86,0.86
16.50555556,16.50555556,6.9874,307,14.9569,0,1008.06,0.79
14.98333333,14.98333333,9.4507,299,11.2056,0,1007.87,0.83
16.02222222,16.02222222,12.3809,299,11.2056,0,1007.98,0.81
16.16111111,16.16111111,15.8746,306,9.982,0,1008.07,0.81
18.84444444,18.84444444,22.1053,309,9.982,0,1007.86,0.68
21.11666667,21.11666667,20.2055,300,9.982,0,1007.95,0.68
22.50555556,22.50555556,15.1501,309,9.982,0,1008.2,0.62
23.79444444,23.79444444,17.2431,290,11.27,0,1007.95,0.54
23.88888889,23.88888889,15.5848,309,11.27,0,1008.03,0.51
25.83333333,25.83333333,16.422,308,11.4471,0,1008.03,0.44
25.92777778,25.92777778,21.6867,290,11.27,0,1007.73,0.43
25,25,20.0767,290,9.982,0,1007.71,0.42
24.94444444,24.94444444,18.6599,288,10.3523,0,1007.73,0.43
24.92777778,24.92777778,16.9855,299,9.982,0,1007.81,0.45
22.8,22.8,12.397,290,11.2056,0,1008.02,0.51
19.33888889,19.33888889,7.3255,280,11.3988,0,1008.55,0.7
17.80555556,17.80555556,4.7817,260,9.982,0,1008.62,0.78
17.78333333,17.78333333,3.4615,256,15.8263,0,1008.73,0.75
16.48888889,16.48888889,6.3434,279,14.9569,0,1009.41,0.79
15.69444444,15.69444444,6.5044,281,15.8263,0,1009.79,0.83
15.62777778,15.62777778,3.3649,299,15.8263,0,1009.69,0.81
16.21111111,16.21111111,4.2182,279,14.7154,0,1007.41,0.93
15.57777778,15.57777778,6.2951,281,15.8263,0,1009.61,0.84
